Date,Close,High,Low,Open,Volume,Daily_Return,MA_7,MA_30,MA_200,Volatility_30,Year,Month,Weekday
2014-02-28T00:00:00,16.38990021,16.59265614,16.26158032,16.47835154,371968800,-0.00270995539,16.36137663,16.4208278,,0.01874817928,2014,2,Friday
2014-03-03T00:00:00,16.43723679,16.52724665,16.283067,16.30206564,238781200,0.002888155374,16.34629331,16.39675026,,0.01874899076,2014,3,Monday
2014-03-04T00:00:00,16.54562378,16.58922818,16.43755006,16.5381504,259140000,0.00659399112,16.37294497,16.39030024,,0.01827311289,2014,3,Tuesday
2014-03-05T00:00:00,16.58049583,16.65493182,16.47989556,16.53564728,200062800,0.002107630121,16.39434542,16.37634373,,0.01803676847,2014,3,Wednesday
2014-03-06T00:00:00,16.53036118,16.64528784,16.44782635,16.59389735,185488800,-0.00302371288,16.4330101,16.35819829,,0.01801531143,2014,3,Thursday
2014-03-07T00:00:00,16.52070808,16.5686721,16.38398004,16.54095257,220729600,-0.0005839613139,16.49125181,16.33491135,,0.01792829845,2014,3,Friday
2014-03-10T00:00:00,16.53565216,16.61071192,16.45529633,16.45592009,178584000,0.0009045663456,16.50571115,16.32255637,,0.0176420685,2014,3,Monday
2014-03-11T00:00:00,16.69667053,16.77920533,16.58766206,16.67673876,279224400,0.009737648689,16.54953548,16.31099682,,0.01767215412,2014,3,Tuesday
2014-03-12T00:00:00,16.71286583,16.73591303,16.56928657,16.64746175,199326400,0.0009699716605,16.58891106,16.34538517,,0.009352674695,2014,3,Wednesday
2014-03-13T00:00:00,16.52724075,16.80785904,16.48083365,16.73871744,257742800,-0.01110671732,16.58628491,16.37951972,,0.00934055413,2014,3,Thursday
2014-03-14T00:00:00,16.3416214,16.5347216,16.28898508,16.46931584,237199200,-0.01123111577,16.55215999,16.4084679,,0.00963130016,2014,3,Friday
2014-03-17T00:00:00,16.40546227,16.50606089,16.37774275,16.43536241,199544800,0.003906642097,16.53431729,16.43869816,,0.009638349014,2014,3,Monday
2014-03-18T00:00:00,16.5506115,16.56836431,16.35751121,16.37931259,209647200,0.008847616033,16.53858921,16.4728069,,0.009720374192,2014,3,Tuesday
2014-03-19T00:00:00,16.54624748,16.70135042,16.47585835,16.57739349,224756000,-0.0002636768843,16.54010282,16.49927775,,0.009445822075,2014,3,Wednesday
2014-03-20T00:00:00,16.46650696,16.59015445,16.42446112,16.50356944,208398400,-0.004819251276,16.50722231,16.51916892,,0.009452740042,2014,3,Thursday
2014-03-21T00:00:00,16.59638786,16.62379634,16.39269885,16.56711146,374046400,0.007887580862,16.4905826,16.54030628,,0.009494334481,2014,3,Friday
2014-03-24T00:00:00,16.79322433,16.83402434,16.66459346,16.76924234,355700800,0.01186019953,16.52858026,16.5605608,,0.009404010302,2014,3,Monday
2014-03-25T00:00:00,16.97386742,16.99753837,16.80568237,16.86517163,282293200,0.01075690279,16.61890112,16.57717145,,0.009051392648,2014,3,Tuesday
2014-03-26T00:00:00,16.81160355,17.09876386,16.78295089,17.02152344,299768000,-0.009559628708,16.6769213,16.58113734,,0.008950905171,2014,3,Wednesday
2014-03-27T00:00:00,16.73933983,16.86516796,16.66646071,16.8190719,222031600,-0.004298442885,16.70388249,16.58273608,,0.008989736623,2014,3,Thursday
2014-03-28T00:00:00,16.72065163,16.78543362,16.63936268,16.76612394,200564000,-0.00111642407,16.72879737,16.57487672,,0.0084846199,2014,3,Friday
2014-03-31T00:00:00,16.71691895,16.84368023,16.69168944,16.79447039,168669200,-0.0002232377875,16.76457051,16.56734982,,0.008484397198,2014,3,Monday
2014-04-01T00:00:00,16.86984825,16.8767012,16.71785907,16.74869236,200760000,0.009148175362,16.80363628,16.56284428,,0.008632841965,2014,4,Tuesday
2014-04-02T00:00:00,16.89787483,16.9268402,16.82655257,16.89258043,180420800,0.001661341607,16.81858635,16.56822192,,0.008121152873,2014,4,Wednesday
2014-04-03T00:00:00,16.78076744,16.89631618,16.74495079,16.86174537,162344000,-0.006930302924,16.79100064,16.5761535,,0.007927914921,2014,4,Thursday
2014-04-04T00:00:00,16.56367683,16.81844516,16.52505748,16.81252867,275251200,-0.01293686999,16.75558254,16.58297399,,0.008026720528,2014,4,Friday
2014-04-07T00:00:00,16.30362511,16.53503535,16.25441691,16.44533652,289850400,-0.01570012081,16.69333758,16.5787384,,0.008510019491,2014,4,Monday
2014-04-08T00:00:00,16.30268478,16.38615438,16.15505528,16.35718902,243888400,-0.00005767569297,16.63362803,16.58017095,,0.008289928579,2014,4,Tuesday
2014-04-09T00:00:00,16.51696777,16.52226218,16.25846182,16.2777715,206169600,0.01314403071,16.60506357,16.593636,,0.008433486474,2014,4,Wednesday
2014-04-10T00:00:00,16.30392456,16.57675668,16.29426889,16.52816896,239652000,-0.01289844576,16.52421733,16.5892856,,0.007990456444,2014,4,Thursday
2014-04-11T00:00:00,16.18341255,16.28370023,16.10648314,16.16441223,271717600,-0.007391595086,16.42215129,16.58240267,,0.008085612642,2014,4,Friday
2014-04-14T00:00:00,16.24786949,16.2628179,16.10864982,16.25472078,205674000,0.003982901597,16.34602301,16.57609043,,0.008103372625,2014,4,Monday
2014-04-15T00:00:00,16.13200951,16.24662344,15.92551614,16.2039555,266490000,-0.007130780156,16.28435625,16.56230329,,0.008084969063,2014,4,Tuesday
2014-04-16T00:00:00,16.16472054,16.22950257,16.01304238,16.13482037,214765600,0.002027709508,16.26451274,16.54844411,,0.008083987007,2014,4,Wednesday
2014-04-17T00:00:00,16.34940147,16.43723234,16.17062764,16.19554444,284334400,0.01142493855,16.27118656,16.54241212,,0.008373069707,2014,4,Thursday
2014-04-21T00:00:00,16.54343987,16.5736494,16.31888099,16.36186163,182548800,0.01186822597,16.27496828,16.54316985,,0.008663791713,2014,4,Monday
2014-04-22T00:00:00,16.55994987,16.56399844,16.397994,16.45436618,202563200,0.0009979792534,16.31154333,16.54397977,,0.008664114265,2014,4,Tuesday
2014-04-23T00:00:00,16.34348869,16.542196,16.33414406,16.47772503,394940000,-0.01307136696,16.33441135,16.53220704,,0.008787776752,2014,4,Wednesday
2014-04-24T00:00:00,17.68335915,17.75281348,17.4640963,17.69706339,759911600,0.08198191206,16.5394813,16.56455682,,0.01746940976,2014,4,Thursday
2014-04-25T00:00:00,17.81323051,17.81478573,17.56469134,17.58244248,390275200,0.007344270245,16.77965573,16.60742315,,0.01731525119,2014,4,Friday
2014-04-28T00:00:00,18.50309944,18.55480096,17.83222891,17.84001666,669485600,0.03872789534,17.11370986,16.67947241,,0.01830904534,2014,4,Monday
2014-04-29T00:00:00,18.44828415,18.56196495,18.36045494,18.49219959,337377600,-0.002962492448,17.41355024,16.74756648,,0.01835709711,2014,4,Tuesday
2014-04-30T00:00:00,18.37851715,18.66941489,18.36948523,18.45793818,456640800,-0.003781760825,17.67570414,16.80849667,,0.01838870041,2014,4,Wednesday
2014-05-01T00:00:00,18.42181206,18.52521343,18.26234789,18.43800631,244048000,0.002355734484,17.94168445,16.87101549,,0.01837566259,2014,5,Thursday
2014-05-02T00:00:00,18.45607376,18.50653111,18.36668765,18.44860038,191514400,0.001859844373,18.24348232,16.93733438,,0.01830868532,2014,5,Friday
2014-05-05T00:00:00,18.71707535,18.71832285,18.37572343,18.3800847,287067200,0.01414177199,18.39115606,17.00802396,,0.0183903071,2014,5,Monday
2014-05-06T00:00:00,18.51306915,18.82452081,18.51306915,18.74323183,374564400,-0.01089946967,18.49113301,17.06535212,,0.01853121379,2014,5,Tuesday
2014-05-07T00:00:00,18.44828415,18.60276496,18.3050159,18.53922879,282864400,-0.003499419957,18.48330225,17.11449935,,0.01851924985,2014,5,Wednesday
2014-05-08T00:00:00,18.41539764,18.61646756,18.36560017,18.42354,230297200,-0.001782632187,18.47860418,17.16795915,,0.01839223768,2014,5,Thursday
2014-05-09T00:00:00,18.33866882,18.36090474,18.17549394,18.30734887,291597600,-0.004166557914,18.47291156,17.22127012,,0.01839039937,2014,5,Friday
2014-05-12T00:00:00,18.56698608,18.59298039,18.39692164,18.39974169,213208800,0.01245004547,18.49365071,17.2828146,,0.01844721023,2014,5,Monday
2014-05-13T00:00:00,18.5961113,18.62054003,18.50027641,18.54098985,159737200,0.001568655973,18.51365607,17.34545434,,0.01843711436,2014,5,Tuesday
2014-05-14T00:00:00,18.59955978,18.71011716,18.53285036,18.55446071,166404000,0.000185441261,18.49686813,17.40311139,,0.01841866052,2014,5,Wednesday
2014-05-15T00:00:00,18.44139671,18.68506015,18.41696798,18.62555473,230846000,-0.008503592156,18.48662921,17.45456212,,0.0185451367,2014,5,Thursday
2014-05-16T00:00:00,18.7135582,18.71418376,18.33428149,18.43544202,276256400,0.01475818171,18.52452551,17.51898848,,0.01856424969,2014,5,Friday
2014-05-19T00:00:00,18.93530846,19.02112267,18.70792965,18.72421603,317755200,0.01184971116,18.59879848,17.59804287,,0.01834388442,2014,5,Monday
2014-05-20T00:00:00,18.93906021,18.99198885,18.81440928,18.93279622,234836000,0.0001981353918,18.68456868,17.68589071,,0.01796205626,2014,5,Tuesday
2014-05-21T00:00:00,18.98916245,19.00137597,18.85605643,18.91149065,196859600,0.002645444564,18.74487959,17.77543996,,0.01794176201,2014,5,Wednesday
2014-05-22T00:00:00,19.0192318,19.10003644,18.91995131,18.99824868,200760000,0.001583500656,18.80532537,17.85884876,,0.01789038705,2014,5,Thursday
2014-05-23T00:00:00,19.23408127,19.25287324,18.9941763,19.01860502,232209600,0.0112964327,18.8959713,17.95652065,,0.01760521198,2014,5,Friday
2014-05-27T00:00:00,19.59425735,19.60145969,19.28106447,19.28889404,348866000,0.0187259314,19.06066568,18.07021548,,0.01758285512,2014,5,Tuesday
2014-05-28T00:00:00,19.54351997,19.72579795,19.53631597,19.606471,315481600,-0.002589400561,19.17923164,18.1800705,,0.01765659409,2014,5,Wednesday
2014-05-29T00:00:00,19.89961815,19.94628447,19.66127872,19.66378431,376474000,0.01822077986,19.31699017,18.30565745,,0.01759719665,2014,5,Thursday
2014-05-30T00:00:00,19.82507706,20.17491215,19.69666776,19.98104624,564020800,-0.003745855391,19.44356401,18.42766933,,0.01768666427,2014,5,Friday
2014-06-02T00:00:00,19.68884659,19.8823998,19.49623339,19.85515268,369350800,-0.006871623669,19.54351888,18.53898417,,0.01784261687,2014,6,Monday
2014-06-03T00:00:00,19.96726799,20.00485194,19.6763127,19.68288947,292709200,0.01414107224,19.67895263,18.65311178,,0.01787160113,2014,6,Tuesday
2014-06-04T00:00:00,20.19527626,20.29142729,19.92248565,19.96414079,335482000,0.01141910202,19.8162662,18.77428932,,0.0178634807,2014,6,Wednesday
2014-06-05T00:00:00,20.27450943,20.33777491,20.12605702,20.23849273,303805600,0.003923351606,19.91344506,18.90532335,,0.01747734205,2014,6,Thursday
2014-06-06T00:00:00,20.21876526,20.39697376,20.18431581,20.35437861,349938400,-0.002749470774,20.00990868,18.98983688,,0.01042452485,2014,6,Friday
2014-06-09T00:00:00,20.54228401,20.58174631,20.11477716,20.32304938,301660000,0.01600091543,20.10171809,19.08080533,,0.01062308413,2014,6,Monday
2014-06-10T00:00:00,20.66286659,20.83825499,20.51378696,20.76809996,251108000,0.005869969498,20.2214023,19.15279757,,0.008484868413,2014,6,Tuesday
2014-06-11T00:00:00,20.57736206,20.77467356,20.49186069,20.63655467,182724000,-0.004138076945,20.34833309,19.22376684,,0.008519445588,2014,6,Wednesday
2014-06-12T00:00:00,20.23316956,20.63436944,20.14766816,20.61683026,218996000,-0.01672675554,20.38631902,19.28558858,,0.009210332976,2014,6,Thursday
2014-06-13T00:00:00,20.01174736,20.26606047,19.92405313,20.21344293,218100000,-0.01094352493,20.36010061,19.33858643,,0.009568007579,2014,6,Friday
2014-06-16T00:00:00,20.21344185,20.33402162,20.0490158,20.06217102,142244000,0.01007880446,20.35137667,19.39716536,,0.009657193323,2014,6,Monday
2014-06-17T00:00:00,20.18712807,20.32305249,20.12574263,20.2375511,118904000,-0.001301796198,20.34685707,19.44616712,,0.009456815443,2014,6,Tuesday
2014-06-18T00:00:00,20.20905304,20.23316899,20.02708785,20.22878336,134056000,0.001086086761,20.29925265,19.50269992,,0.009115311836,2014,6,Wednesday
2014-06-19T00:00:00,20.13890076,20.23536457,20.02489777,20.23317175,142112000,-0.003471329536,20.22440038,19.5590538,,0.009114626198,2014,6,Thursday
2014-06-20T00:00:00,19.93062401,20.29016872,19.92843119,20.13670345,403592000,-0.01034201177,20.13200923,19.60956135,,0.009397991605,2014,6,Friday
2014-06-23T00:00:00,19.91309357,20.08628923,19.86266884,20.02051813,174776000,-0.0008795731271,20.08628409,19.66204217,,0.009334343158,2014,6,Monday
2014-06-24T00:00:00,19.79250336,20.11258574,19.77277304,19.89554391,156144000,-0.006055825006,20.05496352,19.70289275,,0.009285385314,2014,6,Tuesday
2014-06-25T00:00:00,19.81004715,19.88458614,19.65439072,19.77716161,147476000,0.0008863857395,19.99733571,19.74335728,,0.009287755383,2014,6,Wednesday
2014-06-26T00:00:00,19.92844009,19.96132564,19.68728219,19.81224594,130516000,0.005976409013,19.96038028,19.78765329,,0.009305641987,2014,6,Thursday
2014-06-27T00:00:00,20.16520882,20.16959277,19.89993335,19.91089576,256116000,0.0118809461,19.95411682,19.84511369,,0.009230117987,2014,6,Friday
2014-06-30T00:00:00,20.37347984,20.54886826,20.18932183,20.19151465,197929200,0.01032823555,19.98762812,19.90044441,,0.009069968825,2014,6,Monday
2014-07-01T00:00:00,20.50283051,20.62341027,20.4173291,20.50283051,152892000,0.00634897245,20.0693719,19.95269515,,0.008936938067,2014,7,Tuesday
2014-07-02T00:00:00,20.49406624,20.62122113,20.40856314,20.57956766,113860000,-0.0004274661962,20.152368,20.00452868,,0.008943688066,2014,7,Wednesday
2014-07-03T00:00:00,20.61463928,20.62998564,20.43267407,20.53571465,91567200,0.00588331483,20.26981599,20.05871124,,0.00896286867,2014,7,Thursday
2014-07-07T00:00:00,21.03995132,21.04433528,20.62998189,20.63875148,225872000,0.02063155394,20.44551659,20.12606856,,0.009531797952,2014,7,Monday
2014-07-08T00:00:00,20.90402412,21.22191538,20.5905185,21.10571961,260888000,-0.006460433212,20.58488573,20.18173332,,0.009576738266,2014,7,Tuesday
2014-07-09T00:00:00,20.91279411,21.03556499,20.77467688,20.92375652,145744000,0.000419535921,20.69168363,20.22568455,,0.009099861254,2014,7,Wednesday
2014-07-10T00:00:00,20.8360672,20.94787737,20.5028295,20.55544704,158744000,-0.003668898237,20.75776754,20.26876945,,0.009121614662,2014,7,Thursday
2014-07-11T00:00:00,20.87553024,21.0224171,20.79660561,20.90622297,136072000,0.001893977536,20.81101036,20.30129986,,0.00860374128,2014,7,Friday
2014-07-14T00:00:00,21.14518547,21.24164927,20.96979872,21.0158378,171240000,0.01291728759,20.90402739,20.34530347,,0.00878057952,2014,7,Monday
2014-07-15T00:00:00,20.89745522,21.2328841,20.83387694,21.22192336,181911600,-0.01171568135,20.94442967,20.38559043,,0.008994855016,2014,7,Tuesday
2014-07-16T00:00:00,20.77906609,21.28769056,20.7702965,21.25919065,213585200,-0.005665241457,20.90716035,20.41265036,,0.008799788562,2014,7,Wednesday
2014-07-17T00:00:00,20.40856171,20.88868634,20.29456037,20.83387765,229192000,-0.01783065599,20.83638,20.41975988,,0.009256157571,2014,7,Thursday
2014-07-18T00:00:00,20.70233154,20.77029376,20.39320983,20.52475198,199952000,0.01439444095,20.80631392,20.43402061,,0.009585491783,2014,7,Friday
2014-07-21T00:00:00,20.59491158,20.82729986,20.54667967,20.82510704,156316000,-0.005188785979,20.77186312,20.44655883,,0.00962637711,2014,7,Monday
2014-07-22T00:00:00,20.76590538,20.80317487,20.63436493,20.75713579,220788000,0.008302721005,20.75620243,20.45401287,,0.00930040633,2014,7,Tuesday
2014-07-23T00:00:00,21.30742645,21.4586973,20.86457131,20.91938,371672000,0.02607741211,20.77937971,20.4754982,,0.01037921579,2014,7,Wednesday
2014-07-24T00:00:00,21.27234268,21.33592095,21.13860938,21.2745355,182916000,-0.001646551301,20.83293506,20.49866422,,0.01034596805,2014,7,Thursday
2014-07-25T00:00:00,21.41264915,21.44991865,21.18683772,21.2328768,173876000,0.006595722666,20.92344693,20.53798021,,0.00981842227,2014,7,Friday
2014-07-28T00:00:00,21.70861816,21.75685006,21.38634458,21.44553721,221272000,0.01382215751,21.10916928,20.59454257,,0.009738928861,2014,7,Monday
2014-07-29T00:00:00,21.56830978,21.80069971,21.53980987,21.77658376,172572000,-0.006463257084,21.23288046,20.63970483,,0.009778608697,2014,7,Tuesday
2014-07-30T00:00:00,21.51788902,21.63846712,21.41265562,21.5814673,132040000,-0.002337724264,21.36473438,20.68406353,,0.009793258897,2014,7,Wednesday
2014-07-31T00:00:00,20.95883751,21.36442138,20.89964487,21.30084479,227372000,-0.02598077874,21.39229611,20.70905635,,0.01106181161,2014,7,Thursday
2014-08-01T00:00:00,21.07503128,21.18245749,20.78564154,20.80537353,194044000,0.00554390344,21.3590968,20.7402607,,0.01105089863,2014,8,Friday
2014-08-04T00:00:00,20.95663834,21.17368183,20.86456019,21.12764276,159832000,-0.005617687716,21.31399618,20.77446117,,0.01090796481,2014,8,Monday
2014-08-05T00:00:00,20.85360336,20.97637425,20.68698454,20.90621922,223732000,-0.004916579248,21.23413249,20.8058115,,0.01096604229,2014,8,Tuesday
2014-08-06T00:00:00,20.81853104,20.93253404,20.76372235,20.77249194,154232000,-0.001681835319,21.10697719,20.84001242,,0.01088958796,2014,8,Wednesday
2014-08-07T00:00:00,20.81632423,21.14020084,20.73259959,20.91546989,186844000,-0.0001060018291,20.99955068,20.87355499,,0.01089378753,2014,8,Thursday
2014-08-08T00:00:00,20.87360191,20.89122833,20.55192743,20.76784679,167460000,0.0027515751,20.90750967,20.90506039,,0.0108661155,2014,8,Friday
2014-08-11T00:00:00,21.14901161,21.16884175,20.89563734,20.99037723,146340000,0.01319416264,20.9346774,20.93785381,,0.01091149887,2014,8,Monday
2014-08-12T00:00:00,21.14460564,21.34510066,21.06528845,21.16002833,135180000,-0.0002083300829,20.94461659,20.96355801,,0.01079133165,2014,8,Tuesday
2014-08-13T00:00:00,21.42443275,21.42443275,21.16004305,21.18427897,127664000,0.01323397195,21.01144436,20.99427808,,0.01097417605,2014,8,Wednesday
2014-08-14T00:00:00,21.48169708,21.49711977,21.32747019,21.44424222,112464000,0.002672851536,21.10117204,21.02719911,,0.01096975396,2014,8,Thursday
2014-08-15T00:00:00,21.58745956,21.63372765,21.34069478,21.56983315,195804000,0.004923376458,21.21101897,21.05962645,,0.0109583082,2014,8,Friday
2014-08-18T00:00:00,21.84744644,21.89371453,21.58746265,21.69982729,190288000,0.01204342163,21.35832214,21.08654296,,0.01054839809,2014,8,Monday
2014-08-19T00:00:00,22.1492939,22.18234302,21.88270059,21.90253073,277596000,0.01381614363,21.54056386,21.12805195,,0.01068210606,2014,8,Tuesday
2014-08-20T00:00:00,22.15810204,22.27267038,22.02149983,22.12946037,210796000,0.0003976711866,21.68471963,21.16956221,,0.01068221736,2014,8,Wednesday
2014-08-21T00:00:00,22.16030312,22.2396203,22.05675003,22.15809939,133912000,0.00009933523723,21.82981927,21.21370341,,0.01063549427,2014,8,Thursday
2014-08-22T00:00:00,22.32334518,22.35639429,22.07437836,22.09641054,176736000,0.007357393427,21.95823533,21.26196391,,0.0106783446,2014,8,Friday
2014-08-25T00:00:00,22.37182045,22.51062472,22.31453543,22.42690175,161080000,0.00217150544,22.08539581,21.30285174,,0.01048820436,2014,8,Monday
2014-08-26T00:00:00,22.22860718,22.36300567,22.22199769,22.34537925,132608000,-0.006401502838,22.17698833,21.34722347,,0.01029276501,2014,8,Tuesday
2014-08-27T00:00:00,22.50181389,22.59875752,22.18674876,22.25725276,209476000,0.01229077057,22.27046939,21.4046484,,0.0103468678,2014,8,Wednesday
2014-08-28T00:00:00,22.52824593,22.64501798,22.37622104,22.38283052,273840000,0.001174662518,22.3246054,21.47530454,,0.0096007542,2014,8,Thursday
2014-08-29T00:00:00,22.58333015,22.67146056,22.51723193,22.66264735,178380000,0.002445118395,22.38535227,21.53800449,,0.009371621701,2014,8,Friday
2014-09-02T00:00:00,22.75959015,22.85653208,22.63180115,22.7067109,214256000,0.007804871704,22.4709647,21.61016045,,0.009282558152,2014,9,Tuesday
2014-09-03T00:00:00,21.79897499,22.7375591,21.71965779,22.71552691,501684000,-0.04220704994,22.39605468,21.6445961,,0.01241186259,2014,9,Wednesday
2014-09-04T00:00:00,21.61830711,22.0523463,21.5455994,21.77914355,342872000,-0.00828790699,22.28840991,21.65495879,,0.01164616751,2014,9,Thursday
2014-09-05T00:00:00,21.80558777,21.89812396,21.66017231,21.76813288,233828000,0.008663058302,22.22797857,21.67273362,,0.01173093267,2014,9,Friday
2014-09-08T00:00:00,21.67118835,21.88049664,21.60288808,21.8782946,185426800,-0.006163530903,22.10931778,21.6813516,,0.01174833545,2014,9,Monday
2014-09-09T00:00:00,21.58965874,22.71111451,21.18205759,21.829814,759385200,-0.003762120285,21.9752339,21.67738628,,0.01149501299,2014,9,Tuesday
2014-09-10T00:00:00,22.25284386,22.27707976,21.53899072,21.59407202,403478400,0.03071772128,21.92802157,21.70020409,,0.01272582092,2014,9,Wednesday
2014-09-11T00:00:00,22.34758568,22.3497894,21.94879759,22.12285471,249412400,0.004257515215,21.86916379,21.72786064,,0.01272097625,2014,9,Thursday
2014-09-12T00:00:00,22.39826202,22.51503412,22.270473,22.29911467,250504400,0.002267642982,21.95477622,21.77584146,,0.01162734873,2014,9,Friday
2014-09-15T00:00:00,22.39164734,22.70451037,22.3497867,22.65163112,245266000,-0.0002953213536,22.06525339,21.81972866,,0.01161974157,2014,9,Monday
2014-09-16T00:00:00,22.22199249,22.31012288,21.78795172,21.9884484,267632400,-0.007576702313,22.12473978,21.86190713,,0.01166993439,2014,9,Tuesday
2014-09-17T00:00:00,22.38063622,22.42910803,22.16251304,22.31233425,243706000,0.007139041316,22.22608948,21.91280823,,0.01163024676,2014,9,Wednesday
2014-09-18T00:00:00,22.42690086,22.55028243,22.37622533,22.45774626,149197600,0.002067173068,22.3456955,21.96642056,,0.01160471755,2014,9,Thursday
2014-09-19T00:00:00,22.24403,22.55028186,22.14268062,22.53706289,283609600,-0.008154085399,22.34443637,22.01401075,,0.01176020203,2014,9,Friday
